Municipio,CNAE PRIMARIO,MERCADO,QT_SESI,QT_SENAI,QT_SESI_SENAI,QT_SESI_OU_SENAI,SEM_RELACIONAMENTO,PENETRACAO_SESI_%,PENETRACAO_SENAI_%,PENETRACAO_COMBINADA_%,GAP_SESI,GAP_SENAI,GAP_COMBINADO
Novo Lino,Servicos de lanternagem ou funilaria e pintura de veiculos automotores,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Novo Lino,Servicos de manutencao e reparacao mecanica de veiculos automotores,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Novo Lino,Servicos de pintura de edificios em geral,2,0,0,0,0,2,0.0,0.0,0.0,2,2,2
Novo Lino,"Servicos de usinagem, tornearia e solda",3,0,0,0,0,3,0.0,0.0,0.0,3,3,3
Olho d'Água Grande,Atividades do correio nacional,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Olho d'Água Grande,Provedores de acesso as redes de comunicacoes,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Olho d'Água Grande,Servicos de comunicacao multimidia - scm,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Olho d'Água das Flores,Abate de aves,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Olho d'Água das Flores,Administracao de obras,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Olho d'Água das Flores,"Aparelhamento de placas e execucao de trabalhos em marmore, granito, ardosia e outras pedras",2,0,0,0,0,2,0.0,0.0,0.0,2,2,2
Olho d'Água das Flores,Aplicacao de revestimentos e de resinas em interiores e exteriores,2,0,0,0,0,2,0.0,0.0,0.0,2,2,2
Olho d'Água das Flores,Atividades do correio nacional,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Olho d'Água das Flores,"Confeccao de pecas de vestuario, exceto roupas intimas e as confeccionadas sob medida",3,0,0,0,0,3,0.0,0.0,0.0,3,3,3
Olho d'Água das Flores,Confeccao de roupas intimas,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Olho d'Água das Flores,"Confeccao, sob medida, de pecas do vestuario, exceto roupas intimas",2,0,0,0,0,2,0.0,0.0,0.0,2,2,2
Olho d'Água das Flores,Construcao de edificios,17,0,0,0,0,17,0.0,0.0,0.0,17,17,17
Olho d'Água das Flores,Fabricacao de alimentos e pratos prontos,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Olho d'Água das Flores,Fabricacao de artefatos de cimento para uso na construcao,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Olho d'Água das Flores,Fabricacao de artefatos de couro nao especificados anteriormente,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Olho d'Água das Flores,Fabricacao de artefatos de tapecaria,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Olho d'Água das Flores,"Fabricacao de artefatos diversos de cortica, bambu, palha, vime e outros materiais trancados, exceto moveis",1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Olho d'Água das Flores,"Fabricacao de artefatos diversos de madeira, exceto moveis",1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Olho d'Água das Flores,"Fabricacao de artigos de serralheria, exceto esquadrias",3,0,0,0,0,3,0.0,0.0,0.0,3,3,3
Olho d'Água das Flores,Fabricacao de bijuterias e artefatos semelhantes,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Olho d'Água das Flores,Fabricacao de conservas de frutas,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Olho d'Água das Flores,Fabricacao de esquadrias de metal,6,0,0,0,0,6,0.0,0.0,0.0,6,6,6
Olho d'Água das Flores,Fabricacao de fraldas descartaveis,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Olho d'Água das Flores,Fabricacao de laticinios,2,0,0,0,0,2,0.0,0.0,0.0,2,2,2
Olho d'Água das Flores,Fabricacao de massas alimenticias,2,0,0,0,0,2,0.0,0.0,0.0,2,2,2
Olho d'Água das Flores,Fabricacao de moveis com predominancia de madeira,10,0,0,0,0,10,0.0,0.0,0.0,10,10,10
Olho d'Água das Flores,Fabricacao de produtos de padaria e confeitaria com predominancia de producao propria,11,0,0,0,0,11,0.0,0.0,0.0,11,11,11
Olho d'Água das Flores,Fabricacao de produtos diversos nao especificados anteriormente,3,0,0,0,0,3,0.0,0.0,0.0,3,3,3
Olho d'Água das Flores,Fabricacao de refrigerantes,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Olho d'Água das Flores,Fabricacao de saboes e detergentes sinteticos,2,0,0,0,0,2,0.0,0.0,0.0,2,2,2
Olho d'Água das Flores,"Faccao de pecas do vestuario, exceto roupas intimas",1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Olho d'Água das Flores,Fornecimento de alimentos preparados preponderantemente para empresas,5,0,0,0,0,5,0.0,0.0,0.0,5,5,5
Olho d'Água das Flores,Impressao de material para outros usos,3,0,0,0,0,3,0.0,0.0,0.0,3,3,3
Olho d'Água das Flores,Incorporacao de empreendimentos imobiliarios,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Olho d'Água das Flores,Instalacao de maquinas e equipamentos industriais,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Olho d'Água das Flores,"Instalacao e manutencao de sistemas centrais de ar condicionado, de ventilacao e refrigeracao",2,0,0,0,0,2,0.0,0.0,0.0,2,2,2
Olho d'Água das Flores,Instalacao e manutencao eletrica,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Olho d'Água das Flores,Manutencao e reparacao de maquinas e aparelhos de refrigeracao e ventilacao para uso industrial e comercial,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Olho d'Água das Flores,Manutencao e reparacao de maquinas e equipamentos para agricultura e pecuaria,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Olho d'Água das Flores,Manutencao e reparacao de motocicletas e motonetas,3,0,0,0,0,3,0.0,0.0,0.0,3,3,3
Olho d'Água das Flores,Obras de acabamento em gesso e estuque,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Olho d'Água das Flores,Obras de alvenaria,3,0,0,0,0,3,0.0,0.0,0.0,3,3,3
Olho d'Água das Flores,Outras obras de acabamento da construcao,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Olho d'Água das Flores,Provedores de acesso as redes de comunicacoes,2,1,0,0,1,1,50.0,0.0,50.0,1,2,1
Olho d'Água das Flores,Recondicionamento e recuperacao de motores para veiculos automotores,6,0,0,0,0,6,0.0,0.0,0.0,6,6,6
Olho d'Água das Flores,"Recuperacao de materiais metalicos, exceto aluminio",1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Olho d'Água das Flores,Recuperacao de sucatas de aluminio,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Olho d'Água das Flores,Servicos de borracharia para veiculos automotores,2,0,0,0,0,2,0.0,0.0,0.0,2,2,2
Olho d'Água das Flores,Servicos de capotaria,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Olho d'Água das Flores,Servicos de comunicacao multimidia - scm,3,0,0,0,0,3,0.0,0.0,0.0,3,3,3
Olho d'Água das Flores,Servicos de engenharia,4,0,0,0,0,4,0.0,0.0,0.0,4,4,4
Olho d'Água das Flores,"Servicos de instalacao, manutencao e reparacao de acessorios para veiculos automotores",1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Olho d'Água das Flores,Servicos de lanternagem ou funilaria e pintura de veiculos automotores,4,0,0,0,0,4,0.0,0.0,0.0,4,4,4
Olho d'Água das Flores,Servicos de manutencao e reparacao eletrica de veiculos automotores,4,0,0,0,0,4,0.0,0.0,0.0,4,4,4
Olho d'Água das Flores,Servicos de manutencao e reparacao mecanica de veiculos automotores,17,0,0,0,0,17,0.0,0.0,0.0,17,17,17
Olho d'Água das Flores,Servicos de pintura de edificios em geral,4,0,0,0,0,4,0.0,0.0,0.0,4,4,4
Olho d'Água das Flores,Servicos de pre impressao,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Olho d'Água das Flores,"Servicos de usinagem, tornearia e solda",1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Olho d'Água das Flores,Transmissao de energia eletrica,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Olho d'Água das Flores,Tratamento e disposicao de residuos perigosos,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Olho d'Água do Casado,"Aparelhamento de placas e execucao de trabalhos em marmore, granito, ardosia e outras pedras",1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
