cnpj_basico,opcao_simples,data_opcao_simples,data_exclusao_simples,opcao_mei,data_opcao_mei,data_exclusao_mei
54274362,S,20240311,00000000,S,20240311,00000000
54274756,S,20240311,20261231,N,00000000,00000000
54281176,S,20240311,00000000,S,20240311,00000000
54282627,N,20240312,20251231,N,00000000,00000000
54284911,S,20240312,00000000,N,00000000,00000000
54286561,S,20260101,00000000,N,00000000,00000000
54286565,S,20240312,00000000,S,20240312,00000000
54286854,S,20240312,00000000,S,20240312,00000000
54287181,S,20240312,00000000,S,20240312,00000000
54287310,S,20240312,00000000,S,20240312,00000000
54287409,N,20240312,20241231,N,00000000,00000000
54288531,S,20240312,00000000,S,20240312,00000000
54288673,S,20240312,00000000,N,20240312,20250731
54288974,S,20240312,00000000,N,00000000,00000000
54289743,S,20240312,00000000,S,20240312,00000000
54289762,S,20240312,00000000,S,20240312,00000000
54292308,N,20240312,20251231,N,00000000,00000000
54293163,S,20240312,00000000,S,20240312,00000000
54293828,S,20240312,00000000,S,20240312,00000000
54294246,S,20240312,00000000,S,20240312,00000000
54294419,N,20240312,20241231,N,00000000,00000000
54296338,S,20240312,00000000,S,20240312,00000000
54297522,S,20240312,00000000,S,20240312,00000000
54298662,S,20240312,00000000,S,20240312,00000000
54298700,S,20240312,00000000,S,20240312,00000000
54299400,S,20240312,00000000,S,20240312,00000000
54299583,S,20240312,00000000,S,20240312,00000000
54300644,S,20240313,00000000,S,20240313,00000000
54301911,S,20240313,00000000,S,20240313,00000000
54302417,S,20250101,00000000,N,00000000,00000000
54303561,S,20240313,00000000,S,20240313,00000000
54303717,S,20240313,20261231,N,20240313,20241231
54304774,S,20240313,00000000,S,20240313,00000000
54306982,S,20240313,00000000,S,20240313,00000000
54307721,S,20240313,00000000,S,20240313,00000000
54307964,S,20240313,00000000,S,20240313,00000000
54310658,S,20260101,20261231,N,00000000,00000000
54311169,N,20240313,20251231,N,00000000,00000000
54313710,S,20240313,00000000,S,20240313,00000000
54313989,S,20250101,00000000,N,00000000,00000000
54315594,S,20240313,00000000,S,20240313,00000000
54316312,S,20240313,00000000,S,20240313,00000000
54316745,S,20240313,00000000,S,20240313,00000000
54317402,S,20240313,00000000,S,20240313,00000000
54320137,S,20240314,00000000,S,20240314,00000000
54321069,S,20240314,00000000,S,20240314,00000000
54321784,S,20240314,00000000,S,20240314,00000000
54322017,N,20250101,20251231,N,00000000,00000000
54323168,S,20240314,00000000,S,20240314,00000000
54324944,S,20240314,00000000,S,20240314,00000000
54325306,S,20240314,00000000,S,20240314,00000000
54326270,S,20240314,00000000,S,20240314,00000000
54327260,S,20240314,00000000,S,20240314,00000000
54329043,S,20240314,00000000,N,00000000,00000000
54329896,S,20240314,00000000,S,20240314,00000000
54331447,S,20240314,00000000,S,20240314,00000000
54332003,S,20240314,00000000,S,20240314,00000000
54332875,S,20240314,00000000,N,00000000,00000000
54333065,S,20240314,00000000,S,20240314,00000000
54333759,S,20240314,00000000,S,20240314,00000000
54338072,S,20240315,00000000,N,00000000,00000000
54341997,S,20240315,00000000,S,20240315,00000000
54342775,S,20240315,00000000,S,20240315,00000000
54343641,S,20260101,00000000,N,00000000,00000000
54344183,S,20240315,00000000,S,20240315,00000000
54345506,S,20240315,20261231,N,00000000,00000000
54345693,S,20240315,00000000,S,20240315,00000000
54346201,S,20240315,00000000,N,00000000,00000000
54347965,S,20240315,00000000,S,20240315,00000000
54348558,N,20240315,20241231,N,00000000,00000000
54348575,S,20240315,00000000,N,00000000,00000000
54349205,S,20240315,00000000,S,20240315,00000000
54349911,S,20240315,00000000,S,20240315,00000000
54349999,N,20240315,20241231,N,00000000,00000000
54350245,S,20240315,00000000,N,00000000,00000000
54352611,S,20240316,00000000,S,20240316,00000000
54352945,S,20240316,00000000,S,20240316,00000000
54355460,S,20260101,00000000,N,20240316,20241231
54356264,S,20240317,00000000,S,20240317,00000000
54356478,S,20240317,00000000,S,20240317,00000000
54358793,S,20240317,00000000,S,20240317,00000000
54359411,S,20240318,00000000,S,20240318,00000000
54359934,S,20240318,00000000,S,20240318,00000000
54360323,S,20240318,00000000,S,20240318,00000000
54360378,S,20240318,00000000,S,20240318,00000000
54361351,S,20240318,00000000,S,20240318,00000000
54362526,S,20240318,20261231,S,20240318,20261231
54362798,S,20240318,00000000,S,20240318,00000000
54364391,S,20240318,00000000,S,20240318,00000000
54364436,S,20240318,00000000,S,20240318,00000000
54368187,S,20240318,00000000,S,20240318,00000000
54369045,S,20240318,00000000,N,20240318,20241231
54370702,S,20240318,00000000,S,20240318,00000000
54373969,S,20240318,00000000,S,20240318,00000000
54373991,S,20240318,00000000,S,20240318,00000000
54374603,S,20240318,00000000,N,20240318,20250131
54375478,S,20240318,00000000,S,20240318,00000000
54377677,S,20240319,00000000,S,20240319,00000000
54379618,S,20240319,00000000,S,20240319,00000000
54383520,S,20240319,00000000,S,20240319,00000000
54384357,S,20240319,00000000,N,00000000,00000000
54387521,S,20240319,00000000,N,00000000,00000000
54391334,S,20240319,00000000,S,20240319,00000000
54392688,S,20240319,00000000,S,20240319,00000000
54396533,S,20240320,00000000,S,20240320,00000000
54397040,S,20240320,00000000,S,20240320,00000000
54397215,S,20240320,00000000,S,20240320,00000000
54397778,S,20240320,00000000,S,20240320,00000000
54399379,S,20240320,00000000,S,20240320,00000000
54399672,S,20240320,00000000,S,20240320,00000000
54399745,S,20240320,00000000,S,20240320,00000000
54399911,S,20240320,20261231,N,00000000,00000000
54401267,S,20240320,00000000,S,20240320,00000000
54401343,S,20240320,00000000,S,20240320,00000000
54401610,S,20240320,00000000,S,20240320,00000000
54401790,S,20240320,00000000,N,00000000,00000000
54402362,S,20240320,00000000,S,20240320,00000000
54407288,S,20240320,00000000,S,20240320,00000000
54407613,S,20240320,00000000,S,20240320,00000000
54410551,S,20240320,00000000,S,20240320,00000000
54411508,S,20240320,00000000,S,20240320,00000000
54411943,S,20240320,00000000,N,20240320,20250131
54412049,S,20240320,00000000,S,20240320,00000000
54414129,S,20250101,20261231,N,00000000,00000000
54414318,S,20240321,00000000,S,20240321,00000000
54415188,S,20240321,00000000,S,20240321,00000000
54415664,S,20240321,00000000,S,20240321,00000000
54416517,S,20240321,00000000,S,20240321,00000000
54416883,S,20240321,00000000,S,20240321,00000000
54417591,S,20240321,00000000,S,20240321,00000000
54418408,S,20240321,20261231,N,20240321,20240321
54419238,S,20240321,00000000,S,20240321,00000000
54420616,S,20240321,00000000,S,20240321,00000000
54423727,S,20240321,00000000,S,20240321,00000000
54424367,S,20240321,00000000,N,00000000,00000000
54424416,S,20240321,00000000,N,20240321,20260131
54427135,S,20260101,20261231,N,00000000,00000000
54428858,S,20240321,00000000,S,20240321,00000000
54428975,S,20240321,00000000,S,20240321,00000000
54429346,S,20240321,00000000,S,20240321,00000000
54429490,S,20240321,00000000,S,20240321,00000000
54430980,N,20240322,20251231,N,00000000,00000000
54431524,S,20240322,00000000,S,20240322,00000000
54432181,S,20240322,00000000,N,00000000,00000000
54434368,S,20240322,00000000,S,20240322,00000000
54434761,S,20240322,00000000,S,20240322,00000000
54434843,S,20240322,00000000,S,20240322,00000000
54435440,S,20240322,00000000,S,20240322,00000000
54436754,S,20240322,00000000,N,20240322,20240531
54436989,S,20240322,00000000,S,20240322,00000000
54437113,S,20240322,00000000,S,20240322,00000000
54440764,S,20240322,00000000,S,20240322,00000000
54444056,S,20240322,00000000,S,20240322,00000000
54444896,S,20240322,00000000,S,20240322,00000000
54446607,S,20240323,00000000,S,20240323,00000000
54447067,S,20240323,00000000,S,20240323,00000000
54447194,S,20240323,00000000,S,20240323,00000000
54448419,S,20240323,00000000,S,20240323,00000000
54448565,S,20240323,00000000,S,20240323,00000000
54450020,S,20240324,00000000,S,20240324,00000000
54450387,S,20240324,00000000,S,20240324,00000000
54454055,S,20240325,00000000,S,20240325,00000000
54454077,S,20240325,00000000,S,20240325,00000000
54454088,S,20240325,00000000,S,20240325,00000000
54458379,S,20240325,00000000,S,20240325,00000000
54458951,S,20240325,00000000,S,20240325,00000000
54460295,S,20240325,00000000,S,20240325,00000000
54460338,S,20240325,00000000,S,20240325,00000000
54460823,S,20240325,00000000,N,20240325,20260531
54462984,S,20240325,00000000,S,20240325,00000000
54463284,S,20240325,00000000,S,20240325,00000000
54466943,S,20240325,00000000,S,20240325,00000000
54469153,S,20240325,00000000,S,20240325,00000000
54470087,S,20240325,00000000,S,20240325,00000000
54471912,S,20240325,00000000,S,20240325,00000000
54472372,S,20240326,00000000,S,20240326,00000000
54474453,S,20250101,20261231,N,00000000,00000000
54475268,S,20240326,00000000,S,20240326,00000000
54475277,S,20240326,00000000,S,20240326,00000000
54475456,S,20240326,00000000,S,20240326,00000000
54475948,S,20240326,00000000,N,00000000,00000000
54476237,S,20240326,00000000,S,20240326,00000000
54478990,S,20240326,00000000,S,20240326,00000000
54480265,S,20240326,00000000,S,20240326,00000000
54481118,S,20240326,00000000,S,20240326,00000000
54481206,S,20240326,00000000,S,20240326,00000000
54482207,N,20250101,20251231,N,00000000,00000000
54483766,S,20240326,20261231,N,00000000,00000000
54483913,S,20240326,00000000,S,20240326,00000000
54484493,S,20240326,00000000,S,20240326,00000000
54484562,S,20260101,20261231,N,00000000,00000000
54487439,S,20240326,00000000,S,20240326,00000000
54487516,S,20240326,00000000,S,20240326,00000000
54488276,S,20240326,00000000,S,20240326,00000000
54490277,S,20240327,00000000,S,20240327,00000000
54493789,S,20240327,00000000,S,20240327,00000000
54493829,S,20240327,00000000,S,20240327,00000000
54496795,S,20240327,20261231,N,00000000,00000000
54496835,S,20240327,00000000,S,20240327,00000000
54496921,S,20240327,00000000,S,20240327,00000000
54499669,S,20240327,00000000,N,00000000,00000000
54500969,S,20240327,00000000,S,20240327,00000000
54500986,S,20240327,00000000,N,00000000,00000000
54501059,S,20240327,00000000,S,20240327,00000000
54501393,S,20240327,00000000,S,20240327,00000000
54502107,S,20240327,00000000,N,00000000,00000000
54502969,S,20240327,00000000,S,20240327,00000000
54505588,S,20240327,00000000,S,20240327,00000000
54507158,S,20240327,00000000,S,20240327,00000000
54508235,S,20240328,00000000,S,20240328,00000000
54510535,S,20240328,20261231,N,00000000,00000000
54511059,S,20240328,00000000,S,20240328,00000000
54512279,S,20260101,00000000,N,00000000,00000000
54512347,S,20240328,20261231,N,00000000,00000000
54512578,S,20240328,00000000,S,20240328,00000000
54512766,S,20240328,20261231,N,20240328,20241231
54512998,S,20240328,00000000,S,20240328,00000000
54513402,S,20240328,00000000,S,20240328,00000000
54514333,S,20240328,00000000,S,20240328,00000000
54516312,S,20240328,00000000,S,20240328,00000000
54517786,S,20240328,00000000,S,20240328,00000000
54519679,S,20240328,00000000,S,20240328,00000000
54519861,S,20240328,00000000,N,00000000,00000000
54521881,S,20240329,00000000,S,20240329,00000000
54521957,S,20240329,00000000,S,20240329,00000000
54526782,S,20240330,00000000,S,20240330,00000000
54527900,S,20240331,00000000,S,20240331,00000000
54528532,S,20240331,00000000,S,20240331,00000000
54528806,N,20240331,20260815,N,20240331,20260815
54530957,S,20260101,00000000,N,00000000,00000000
54532177,S,20240401,00000000,S,20240401,00000000
54532928,S,20240401,00000000,S,20240401,00000000
54533644,S,20240401,00000000,S,20240401,00000000
54535577,S,20240401,00000000,S,20240401,00000000
54535902,S,20240401,00000000,S,20240401,00000000
54536298,S,20240401,00000000,S,20240401,00000000
54536544,S,20240401,00000000,S,20240401,00000000
54536566,S,20240401,00000000,N,20240401,20241231
54536838,S,20240401,00000000,S,20240401,00000000
54536872,S,20240401,00000000,S,20240401,00000000
54537167,S,20240401,00000000,S,20240401,00000000
54537318,S,20240401,00000000,S,20240401,00000000
54537407,S,20240401,00000000,S,20240401,00000000
54537863,S,20240401,00000000,S,20240401,00000000
54539288,S,20240401,00000000,S,20240401,00000000
54540238,S,20240401,00000000,S,20240401,00000000
54541377,S,20240401,00000000,S,20240401,00000000
54541901,S,20260101,00000000,N,00000000,00000000
54542953,S,20240401,00000000,N,00000000,00000000
54543070,S,20240401,00000000,S,20240401,00000000
54544384,S,20240401,00000000,N,20240401,20260531
54545381,S,20240401,00000000,S,20240401,00000000
54545849,S,20240401,00000000,S,20240401,00000000
54546482,S,20240401,00000000,S,20240401,00000000
54547064,S,20240401,00000000,S,20240401,00000000
54548552,S,20240401,00000000,S,20240401,00000000
54551283,N,20240402,20241231,N,00000000,00000000
54552288,S,20240402,00000000,S,20240402,00000000
54552308,S,20240402,00000000,S,20240402,00000000
54552845,S,20240402,00000000,S,20240402,00000000
54557294,S,20240402,00000000,N,00000000,00000000
54558496,S,20240402,00000000,S,20240402,00000000
54560028,S,20240402,00000000,S,20240402,00000000
54562952,S,20240402,00000000,S,20240402,00000000
54563311,S,20240402,00000000,S,20240402,00000000
54563755,S,20240402,00000000,N,00000000,00000000
54564938,N,20240402,20251231,N,00000000,00000000
54567401,S,20240402,00000000,S,20240402,00000000
54568898,S,20240402,00000000,S,20240402,00000000
54569241,S,20240403,00000000,S,20240403,00000000
54569989,S,20240403,00000000,S,20240403,00000000
54570250,S,20240403,00000000,S,20240403,00000000
54571911,S,20240403,00000000,S,20240403,00000000
54574814,S,20240403,00000000,S,20240403,00000000
54575575,S,20240403,00000000,N,20240403,20260331
54578366,S,20240403,00000000,S,20240403,00000000
54579410,N,20250101,20251231,N,00000000,00000000
54579798,S,20240403,00000000,S,20240403,00000000
54581099,S,20260101,00000000,N,00000000,00000000
54581874,S,20240403,00000000,S,20240403,00000000
54582377,S,20260101,00000000,N,00000000,00000000
54583726,S,20240403,20261231,N,00000000,00000000
54583881,S,20240403,00000000,S,20240403,00000000
54584151,S,20240403,00000000,N,00000000,00000000
54584828,S,20240403,20261231,S,20240403,20261231
54585615,S,20240403,00000000,S,20240403,00000000
54585918,S,20240403,00000000,S,20260101,00000000
54586642,S,20240403,00000000,S,20240403,00000000
54587707,S,20240403,00000000,S,20240403,00000000
54588338,S,20240404,00000000,S,20240404,00000000
54590410,S,20240404,00000000,S,20240404,00000000
54591303,S,20240404,00000000,S,20240404,00000000
54591653,S,20240404,00000000,S,20240404,00000000
54591667,S,20240404,00000000,S,20240404,00000000
54592426,S,20240404,00000000,N,20240404,20251130
54592491,S,20240404,00000000,S,20240404,00000000
54593021,S,20240404,00000000,S,20240404,00000000
54594367,S,20240404,00000000,S,20240404,00000000
54594856,S,20260101,00000000,N,00000000,00000000
54595045,N,20240404,20241231,N,00000000,00000000
54597831,S,20240404,00000000,S,20240404,00000000
54599218,S,20240404,00000000,N,00000000,00000000
54599701,S,20240404,00000000,S,20240404,00000000
54599846,S,20260101,20261231,N,00000000,00000000
54601275,S,20240404,00000000,S,20240404,00000000
54602254,S,20240404,00000000,S,20240404,00000000
54602333,S,20240404,00000000,S,20240404,00000000
54602447,S,20240404,00000000,S,20240404,00000000
54603179,S,20240404,00000000,N,00000000,00000000
54603590,S,20240404,00000000,S,20240404,00000000
54605016,S,20240404,00000000,S,20240404,00000000
54606888,S,20240405,00000000,N,20240405,20251231
54606905,S,20240405,20261231,N,20240405,20241231
54607362,S,20240405,00000000,S,20240405,00000000
54608001,N,20240405,20260902,N,20240405,20260902
54608426,S,20240405,00000000,N,20240405,20260430
54609120,S,20240405,00000000,N,00000000,00000000
54609269,S,20240405,00000000,S,20240405,00000000
54609551,S,20240405,00000000,S,20240405,00000000
54611010,S,20240405,00000000,N,00000000,00000000
54611803,S,20240405,00000000,S,20240405,00000000
54611867,S,20240405,00000000,N,00000000,00000000
54612518,S,20240405,00000000,N,00000000,00000000
54615215,S,20240405,00000000,S,20240405,00000000
54616186,S,20260101,20261231,N,20240405,20240731
54616760,S,20240405,00000000,N,00000000,00000000
54617834,S,20240405,00000000,S,20260101,00000000
54621489,S,20240405,00000000,S,20240405,00000000
54622321,S,20240406,00000000,S,20240406,00000000
54622826,S,20240406,00000000,S,20240406,00000000
54624039,S,20240406,20261231,N,00000000,00000000
54624136,S,20240406,00000000,S,20240406,00000000
54624276,S,20240407,00000000,S,20240407,00000000
54625117,S,20240407,00000000,S,20240407,00000000
54625324,S,20240407,00000000,S,20240407,00000000
54626914,S,20240407,00000000,S,20240407,00000000
54627712,S,20240407,00000000,S,20240407,00000000
54630658,S,20240408,00000000,S,20240408,00000000
54631511,N,20240408,20251231,N,20240408,20241231
